          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.2264842E+00 -2.0350825E-03  2.3524104E-04 -2.8052710E-03  0.0000000E+00
  2.0799350E+02  1.2275513E+00 -1.9119911E-03  2.6465326E-04 -2.6563413E-03  0.0000000E+00
  2.0799350E+02 -6.1053329E-07  1.7422648E-07 -4.9233384E-08 -2.0835845E-02  0.0000000E+00
  2.0799350E+02 -5.9207183E-03  2.5788540E-03 -1.3316540E-03 -2.1038825E-02  0.0000000E+00
  2.0799350E+02  1.4774004E-02  5.6322271E-04 -2.2899202E-03 -2.1266247E-02  0.0000000E+00
  2.0799350E+02  6.4934164E-02 -5.0854015E-03 -2.8006921E-03 -2.1554405E-02  0.0000000E+00
  2.0799350E+02  1.4484021E-01 -1.3194800E-02 -2.9113136E-03 -2.1869896E-02  0.0000000E+00
  2.0799350E+02  2.4816675E-01 -2.2007912E-02 -2.9421129E-03 -2.2166217E-02  0.0000000E+00
  2.0799350E+02  3.6237801E-01 -2.9686421E-02 -3.2593862E-03 -2.2439737E-02  0.0000000E+00
  2.0799350E+02  4.7301990E-01 -3.5091687E-02 -3.7779897E-03 -2.2722406E-02  0.0000000E+00
  2.0799350E+02  5.6861994E-01 -3.8068242E-02 -4.1480503E-03 -2.3049295E-02  0.0000000E+00
  2.0799350E+02  6.4423093E-01 -3.9034549E-02 -4.4886203E-03 -2.3443406E-02  0.0000000E+00
  2.0799350E+02  7.0052223E-01 -3.8659257E-02 -4.9752442E-03 -2.3909267E-02  0.0000000E+00
  2.0799350E+02  7.4103642E-01 -3.7530539E-02 -5.6070583E-03 -2.4436330E-02  0.0000000E+00
  2.0799350E+02  7.7007235E-01 -3.6045438E-02 -6.2429936E-03 -2.5005226E-02  0.0000000E+00
  2.0799350E+02  7.9140371E-01 -3.4445703E-02 -6.7365060E-03 -2.5592050E-02  0.0000000E+00
  2.0799350E+02  8.0774410E-01 -3.2872026E-02 -7.0668511E-03 -2.6169663E-02  0.0000000E+00
  2.0799350E+02  8.2083095E-01 -3.1378238E-02 -7.3410124E-03 -2.6715834E-02  0.0000000E+00
  2.0799350E+02  8.3185441E-01 -3.0028877E-02 -7.6559539E-03 -2.7206245E-02  0.0000000E+00
  2.0799350E+02  8.4146630E-01 -2.8845594E-02 -7.9680407E-03 -2.7627869E-02  0.0000000E+00
  2.0799350E+02  8.5005387E-01 -2.7797055E-02 -8.1869036E-03 -2.7966022E-02  0.0000000E+00
  2.0799350E+02  8.5790795E-01 -2.6815433E-02 -8.2691064E-03 -2.8203664E-02  0.0000000E+00
  2.0799350E+02  8.6525049E-01 -2.5851849E-02 -8.2225253E-03 -2.8335559E-02  0.0000000E+00
  2.0799350E+02  8.7224763E-01 -2.4891608E-02 -8.0899752E-03 -2.8370993E-02  0.0000000E+00
  2.0799350E+02  8.7901810E-01 -2.3944879E-02 -7.9213153E-03 -2.8329520E-02  0.0000000E+00
  2.0799350E+02  8.8564619E-01 -2.3028480E-02 -7.7432677E-03 -2.8234212E-02  0.0000000E+00
  2.0799350E+02  8.9220887E-01 -2.2154434E-02 -7.5361795E-03 -2.8106901E-02  0.0000000E+00
  2.0799350E+02  8.9882660E-01 -2.1340944E-02 -7.2269624E-03 -2.7969883E-02  0.0000000E+00
  2.0799350E+02  9.0577519E-01 -2.0608699E-02 -6.7788638E-03 -2.7818355E-02  0.0000000E+00
  2.0799350E+02  9.1297524E-01 -1.9976950E-02 -6.2113247E-03 -2.7646037E-02  0.0000000E+00
  2.0799350E+02  9.2044630E-01 -1.9450254E-02 -5.6736206E-03 -2.7425716E-02  0.0000000E+00
  2.0799350E+02  9.2811035E-01 -1.9019835E-02 -5.1648205E-03 -2.7134482E-02  0.0000000E+00
  2.0799350E+02  9.3581196E-01 -1.8670493E-02 -4.6084066E-03 -2.6767931E-02  0.0000000E+00
  2.0799350E+02  9.4340045E-01 -1.8377687E-02 -3.9459165E-03 -2.6333703E-02  0.0000000E+00
  2.0799350E+02  9.5076980E-01 -1.8111342E-02 -3.1816153E-03 -2.5846052E-02  0.0000000E+00
  2.0799350E+02  9.5786748E-01 -1.7843184E-02 -2.3883775E-03 -2.5321410E-02  0.0000000E+00
  2.0799350E+02  9.6468324E-01 -1.7554436E-02 -1.6849628E-03 -2.4774871E-02  0.0000000E+00
  2.0799350E+02  9.7122872E-01 -1.7240706E-02 -1.1948628E-03 -2.4217567E-02  0.0000000E+00
  2.0799350E+02  9.7751917E-01 -1.6910890E-02 -9.9690340E-04 -2.3654853E-02  0.0000000E+00
  2.0799350E+02  9.8356819E-01 -1.6576911E-02 -1.0777814E-03 -2.3085270E-02  0.0000000E+00
  2.0799350E+02  9.8940652E-01 -1.6231137E-02 -1.2967180E-03 -2.2500219E-02  0.0000000E+00
  2.0799350E+02  9.9506845E-01 -1.5844259E-02 -1.4866824E-03 -2.1909332E-02  0.0000000E+00
