          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  6.5826115E-06  3.9889615E-03 -2.6980830E-02  8.8980496E-03  2.3478277E-02
  2.0799350E+02  2.1215621E-05 -7.7413689E-04 -3.2555632E-02 -1.8363689E-03  5.0795716E-02
  2.0799350E+02  5.8466251E-07 -1.1416770E-02 -3.6187481E-02 -1.1863053E-02  8.2462914E-02
  2.0799350E+02  9.1679445E-07 -1.9967348E-02 -3.8729152E-02 -1.4682420E-02  1.0225610E-01
  2.0799350E+02 -1.6794394E-05 -1.7050850E-02 -3.7325170E-02 -1.1008785E-02  1.0100103E-01
  2.0799350E+02  8.9569153E-06 -7.9348809E-03 -3.3785876E-02 -5.7773080E-03  8.4859508E-02
  2.0799350E+02  2.1183998E-05  1.4107174E-03 -2.9901890E-02 -2.0305628E-03  6.4427620E-02
  2.0799350E+02  2.0612876E-05  7.4541530E-03 -2.6206198E-02  1.3402588E-04  4.6802951E-02
  2.0799350E+02  2.2170070E-05  9.6383707E-03 -2.3107758E-02  1.1039699E-03  3.4082690E-02
  2.0799350E+02  2.0085067E-05  8.8419286E-03 -2.0841873E-02  1.2767450E-03  2.5466095E-02
  2.0799350E+02  9.6954860E-06  5.7564315E-03 -1.9225381E-02  1.2825911E-03  1.9872089E-02
  2.0799350E+02  1.5726066E-05  1.7408495E-03 -1.8142226E-02  1.1430356E-03  1.6322160E-02
  2.0799350E+02 -9.6226089E-08 -2.3097333E-03 -1.7299615E-02  5.4789211E-04  1.4115695E-02
  2.0799350E+02  5.5221671E-06 -5.4763247E-03 -1.6663959E-02  2.4639138E-04  1.2825330E-02
  2.0799350E+02  1.1235368E-05 -7.3435602E-03 -1.6213336E-02  1.4300877E-04  1.2111053E-02
  2.0799350E+02  1.2498931E-05 -8.4950230E-03 -1.5844449E-02  1.2788469E-04  1.1708416E-02
  2.0799350E+02  1.1981240E-05 -9.5027938E-03 -1.5490099E-02  1.2424971E-04  1.1450629E-02
  2.0799350E+02  1.2603881E-05 -1.0505899E-02 -1.5141946E-02  9.1333885E-05  1.1264445E-02
  2.0799350E+02  1.3997930E-05 -1.1225546E-02 -1.4819091E-02  7.9490293E-06  1.1146393E-02
  2.0799350E+02  1.3163111E-05 -1.1265029E-02 -1.4523011E-02 -1.3806674E-04  1.1125884E-02
  2.0799350E+02  1.0116776E-05 -1.0542204E-02 -1.4219371E-02 -3.2935336E-04  1.1221756E-02
  2.0799350E+02  1.9319647E-05 -9.7024159E-03 -1.3887260E-02 -4.4229292E-04  1.1398768E-02
  2.0799350E+02  1.5239646E-05 -8.7501178E-03 -1.3529296E-02 -3.8351360E-04  1.1392194E-02
  2.0799350E+02  1.7479258E-05 -7.6782580E-03 -1.3012681E-02 -2.5670068E-04  1.1303169E-02
  2.0799350E+02  2.1690498E-05 -7.1290236E-03 -1.2475507E-02 -1.5609930E-04  1.1235615E-02
  2.0799350E+02  1.7853304E-05 -6.6600750E-03 -1.1979651E-02 -1.4492303E-04  1.1162167E-02
  2.0799350E+02  1.0607877E-05 -5.8503245E-03 -1.1535436E-02 -2.0919267E-04  1.1055003E-02
  2.0799350E+02  6.0691595E-06 -4.5894017E-03 -1.1133725E-02 -2.9781669E-04  1.0896435E-02
  2.0799350E+02  6.2981284E-06 -3.0862328E-03 -1.0762766E-02 -3.5508989E-04  1.0680919E-02
  2.0799350E+02  9.0929387E-06 -1.7048610E-03 -1.0414091E-02 -3.4434655E-04  1.0411603E-02
  2.0799350E+02  1.0762922E-05 -7.3563428E-04 -1.0081753E-02 -2.6150393E-04  1.0094526E-02
  2.0799350E+02  9.5484640E-06 -2.0988733E-04 -9.7592095E-03 -1.3723244E-04  9.7335760E-03
  2.0799350E+02  7.3497701E-06  1.3375353E-04 -9.4381327E-03 -2.6488261E-05  9.3293115E-03
  2.0799350E+02  7.4275493E-06  6.2331733E-04 -9.1134500E-03  1.5855265E-05  8.8847742E-03
  2.0799350E+02  5.7386208E-06  1.0595591E-03 -8.7989095E-03 -2.5458433E-05  8.4213863E-03
  2.0799350E+02  4.3157066E-06  1.2957448E-03 -8.4354282E-03 -2.6754890E-04  8.0682907E-03
  2.0799350E+02  4.1197437E-06  1.7042920E-03 -8.0420517E-03 -2.2706496E-04  7.7889243E-03
  2.0799350E+02  3.0260697E-08  1.7061326E-03 -7.6906756E-03  2.9200532E-06  7.5260542E-03
