          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02  3.6532515E-02  6.3608892E-04  1.8681470E-03 -1.0513718E-02  0.0000000E+00
  2.0799350E+02  3.2187837E-02 -1.6183439E-03  1.8750449E-03 -1.0783002E-02  0.0000000E+00
  2.0799350E+02  2.5965065E-02 -3.7619933E-03  1.8314191E-03 -1.1092042E-02  0.0000000E+00
  2.0799350E+02  1.9726872E-02 -5.6587489E-03  2.0244876E-03 -1.1422162E-02  0.0000000E+00
  2.0799350E+02  1.4136898E-02 -7.3152721E-03  2.2603871E-03 -1.1755466E-02  0.0000000E+00
  2.0799350E+02  9.1447288E-03 -8.5680383E-03  2.0548927E-03 -1.2071110E-02  0.0000000E+00
  2.0799350E+02  4.5471018E-03 -9.0334957E-03  1.1327782E-03 -1.2349230E-02  0.0000000E+00
  2.0799350E+02  5.1069695E-04 -8.5744534E-03  1.8995790E-04 -1.2575998E-02  0.0000000E+00
  2.0799350E+02 -2.6078005E-03 -7.7310053E-03 -1.0550403E-03 -1.2743209E-02  0.0000000E+00
  2.0799350E+02 -5.6766984E-03 -6.7272118E-03 -1.4917184E-03 -1.2855708E-02  0.0000000E+00
  2.0799350E+02 -7.8720111E-03 -5.7806748E-03 -1.3086001E-03 -1.2914403E-02  0.0000000E+00
  2.0799350E+02 -8.8978988E-03 -4.9205790E-03 -1.1805218E-03 -1.2924428E-02  0.0000000E+00
  2.0799350E+02 -8.9796627E-03 -4.1735075E-03 -1.2241675E-03 -1.2894144E-02  0.0000000E+00
  2.0799350E+02 -8.5571516E-03 -3.5718573E-03 -1.3685659E-03 -1.2831141E-02  0.0000000E+00
  2.0799350E+02 -8.0459573E-03 -3.1336353E-03 -1.5474639E-03 -1.2740155E-02  0.0000000E+00
  2.0799350E+02 -7.6881679E-03 -2.8429329E-03 -1.7563480E-03 -1.2623862E-02  0.0000000E+00
  2.0799350E+02 -7.4828075E-03 -2.6248738E-03 -2.0265057E-03 -1.2483598E-02  0.0000000E+00
  2.0799350E+02 -7.2158994E-03 -2.3457592E-03 -2.3590374E-03 -1.2320729E-02  0.0000000E+00
  2.0799350E+02 -6.5958047E-03 -1.8473222E-03 -2.6666816E-03 -1.2137676E-02  0.0000000E+00
  2.0799350E+02 -5.4940234E-03 -1.0246424E-03 -2.7731540E-03 -1.1935956E-02  0.0000000E+00
